priorityId,flagIndRuleId,customerType,language,applicationId,delinquencyRuleId,feature,intent,intentGroup,exitAction,transferVQ,transferDID,terminationMessage
00110001,*,*,fr-CA,Bus_Main_SMB,*,*,*,self-serve-wireless-lost-stolen,transfer,Xfer-GVP-IVR-self-serve-wireless-lost-stolen-FR,11154890018,
01110001,*,business_enterprise_wireless,en-US,Bus_Main_SMB,*,*,*,self-serve-wireless-HUP,transfer,BusServ-ROG-COMM-Wir-IB-EN,11051110059,
01110001,*,business_enterprise_wireless,fr-CA,Bus_Main_SMB,*,*,*,self-serve-wireless-HUP,transfer,BusServ-ROG-COMM-Wir-IB-FR,11051899093,
00110001,*,*,en-US,Bus_Main_SMB,*,*,*,self-serve-wireless-HUP,transfer,BusSls-ROG-SMB-Wir-IB-EN,11051899060,
00110001,*,*,fr-CA,Bus_Main_SMB,*,*,*,self-serve-wireless-HUP,transfer,BusSls-ROG-SMB-Wir-IB-FR,11051899105,
00110101,*,*,en-US,Bus_Main_SMB,*,isWirelessOnly,*,self-serve-PromiseToPay,transfer,Xfer-GVP-IVR-self-serve-PromiseToPay-EN,11154890006,
00110101,*,*,fr-CA,Bus_Main_SMB,*,isWirelessOnly,*,self-serve-PromiseToPay,transfer,Xfer-GVP-IVR-self-serve-PromiseToPay-FR,11154890016,
01110001,*,business_enterprise_wireless,en-US,Bus_Main_SMB,*,*,*,self-serve-PromiseToPay,transfer,Xfer-GVP-IVR-self-serve-PromiseToPay-EN,11154890006,
01110001,*,business_enterprise_wireless,fr-CA,Bus_Main_SMB,*,*,*,self-serve-PromiseToPay,transfer,Xfer-GVP-IVR-self-serve-PromiseToPay-FR,11154890016,
00110001,*,*,en-US,Bus_Main_SMB,*,*,*,self-serve-PromiseToPay,transfer,Xfer-GVP-IVR-self-serve-PromiseToPay-EN,11154890006,
00110001,*,*,fr-CA,Bus_Main_SMB,*,*,*,self-serve-PromiseToPay,transfer,Xfer-GVP-IVR-self-serve-PromiseToPay-FR,11154890016,
01110001,*,business_enterprise_wireless,en-US,Bus_Main_SMB,*,*,*,self-serve-PaymentHistory,transfer,Xfer-GVP-IVR-self-serve-PaymentHistory-EN,11154890007,
01110001,*,business_enterprise_wireless,fr-CA,Bus_Main_SMB,*,*,*,self-serve-PaymentHistory,transfer,Xfer-GVP-IVR-self-serve-PaymentHistory-FR,11154890017,
00110001,*,*,en-US,Bus_Main_SMB,*,*,*,self-serve-PaymentHistory,transfer,Xfer-GVP-IVR-self-serve-PaymentHistory-EN,11154890007,
00110001,*,*,fr-CA,Bus_Main_SMB,*,*,*,self-serve-PaymentHistory,transfer,Xfer-GVP-IVR-self-serve-PaymentHistory-FR,11154890017,
01110001,*,business_enterprise_wireless,en-US,Bus_Main_SMB,*,*,*,self-serve-OrderStatus,transfer,Xfer-GVP-IVR-self-serve-OrderStatus-EN,11154890010,
01110001,*,business_enterprise_wireless,fr-CA,Bus_Main_SMB,*,*,*,self-serve-OrderStatus,transfer,Xfer-GVP-IVR-self-serve-OrderStatus-FR,11154890020,
00110001,*,*,en-US,Bus_Main_SMB,*,*,*,self-serve-OrderStatus,transfer,Xfer-GVP-IVR-self-serve-OrderStatus-EN,11154890010,
00110001,*,*,fr-CA,Bus_Main_SMB,*,*,*,self-serve-OrderStatus,transfer,Xfer-GVP-IVR-self-serve-OrderStatus-FR,11154890020,
01110001,*,business_enterprise_wireless,en-US,Bus_Main_SMB,*,*,*,self-serve-MakePayment,transfer,Xfer-GVP-IVR-self-serve-MakePayment-EN,11154890005,
01110001,*,business_enterprise_wireless,fr-CA,Bus_Main_SMB,*,*,*,self-serve-MakePayment,transfer,Xfer-GVP-IVR-self-serve-MakePayment-FR,11154890015,
00110001,*,*,en-US,Bus_Main_SMB,*,*,*,self-serve-MakePayment,transfer,Xfer-GVP-IVR-self-serve-MakePayment-EN,11154890005,
00110001,*,*,fr-CA,Bus_Main_SMB,*,*,*,self-serve-MakePayment,transfer,Xfer-GVP-IVR-self-serve-MakePayment-FR,11154890015,
00110101,*,*,en-US,Bus_Main_SMB,*,isWirelessOnly,*,self-serve-local-number-portability,transfer,BusServ-ROG-SMB-Wir-IB-EN,11051899023,
00110101,*,*,fr-CA,Bus_Main_SMB,*,isWirelessOnly,*,self-serve-local-number-portability,transfer,BusServ-ROG-SMB-Wir-IB-FR,11051899117,
01110001,*,business_enterprise_wireless,en-US,Bus_Main_SMB,*,*,*,self-serve-local-number-portability,transfer,BusServ-ROG-COMM-Wir-IB-EN,11051110059,
01110001,*,business_enterprise_wireless,fr-CA,Bus_Main_SMB,*,*,*,self-serve-local-number-portability,transfer,BusServ-ROG-COMM-Wir-IB-FR,11051899093,
00110001,*,*,en-US,Bus_Main_SMB,*,*,*,self-serve-local-number-portability,transfer,BusServ-ROG-SMB-Cbl-IB-EN,11051899024,
00110001,*,*,fr-CA,Bus_Main_SMB,*,*,*,self-serve-local-number-portability,transfer,BusServ-ROG-SMB-Cbl-IB-FR,11051899083,
01110001,*,business_enterprise_wireless,en-US,Bus_Main_SMB,*,*,*,self-serve-InterceptBalance,transfer,Xfer-GVP-IVR-self-serve-InterceptBalance-EN,11154890004,
01110001,*,business_enterprise_wireless,fr-CA,Bus_Main_SMB,*,*,*,self-serve-InterceptBalance,transfer,Xfer-GVP-IVR-self-serve-InterceptBalance-FR,11154890014,
00110001,*,*,en-US,Bus_Main_SMB,*,*,*,self-serve-InterceptBalance,transfer,Xfer-GVP-IVR-self-serve-InterceptBalance-EN,11154890004,
00110001,*,*,fr-CA,Bus_Main_SMB,*,*,*,self-serve-InterceptBalance,transfer,Xfer-GVP-IVR-self-serve-InterceptBalance-FR,11154890014,
01110001,*,business_enterprise_wireless,en-US,Bus_Main_SMB,*,*,*,self-serve-AccountBalance,transfer,BusServ-ROG-COMM-Wir-IB-EN,11051110059,
01110001,*,business_enterprise_wireless,en-US,Bus_Main_SMB,*,*,*,self-serve-AccountBalance,transfer,BusServ-ROG-COMM-Wir-IB-EN,11051110059,
01110001,*,business_enterprise_wireless,fr-CA,Bus_Main_SMB,*,*,*,self-serve-AccountBalance,transfer,BusServ-ROG-COMM-Wir-IB-FR,11051899093,
01110001,*,business_enterprise_wireless,fr-CA,Bus_Main_SMB,*,*,*,self-serve-AccountBalance,transfer,BusServ-ROG-COMM-Wir-IB-FR,11051899093,
00110001,*,*,en-US,Bus_Main_SMB,*,*,*,self-serve-AccountBalance,transfer,Xfer-GVP-IVR-self-serve-AccountBalance-EN,11154890003,
00110001,*,*,fr-CA,Bus_Main_SMB,*,*,*,self-serve-AccountBalance,transfer,Xfer-GVP-IVR-self-serve-AccountBalance-FR,11154890013,
01110001,*,business_unknown,en-US,Bus_Main_SMB,*,*,*,sales-wireline,transfer,BusSls-ROG-SMB-Cbl-IB-EN,11051899061,
01110001,*,business_unknown,fr-CA,Bus_Main_SMB,*,*,*,sales-wireline,transfer,BusSls-ROG-SMB-Cbl-IB-FR,11051899153,
01110001,*,business_enterprise_wireless,en-US,Bus_Main_SMB,*,*,*,sales-wireline,transfer,BusSls-ROG-SMB-Cbl-IB-EN,11051899061,
01110001,*,business_enterprise_wireless,fr-CA,Bus_Main_SMB,*,*,*,sales-wireline,transfer,BusSls-ROG-SMB-Cbl-IB-FR,11051899153,
00110001,*,*,en-US,Bus_Main_SMB,*,*,*,sales-wireline,transfer,BusSls-ROG-SMB-Cbl-IB-EN,11051899061,
00110001,*,*,fr-CA,Bus_Main_SMB,*,*,*,sales-wireline,transfer,BusSls-ROG-SMB-Cbl-IB-FR,11051899153,
00110101,*,*,en-US,Bus_Main_SMB,*,isWirelessOnly,*,sales-wireless,transfer,BusSls-ROG-SMB-Wir-IB-EN,11051899060,
00110101,*,*,fr-CA,Bus_Main_SMB,*,isWirelessOnly,*,sales-wireless,transfer,BusSls-ROG-SMB-Wir-IB-FR,11051899105,
01110001,*,business_unknown,en-US,Bus_Main_SMB,*,*,*,sales-wireless,transfer,BusSls-ROG-SMB-Wir-IB-EN,11051899060,
01110001,*,business_unknown,fr-CA,Bus_Main_SMB,*,*,*,sales-wireless,transfer,BusSls-ROG-SMB-Wir-IB-FR,11051899105,
01110001,*,business_enterprise_wireless,en-US,Bus_Main_SMB,*,*,*,sales-wireless,transfer,BusServ-ROG-COMM-Wir-IB-EN,11051110059,
01110001,*,business_enterprise_wireless,fr-CA,Bus_Main_SMB,*,*,*,sales-wireless,transfer,BusServ-ROG-COMM-Wir-IB-FR,11051899093,
00110001,*,*,en-US,Bus_Main_SMB,*,*,*,sales-wireless,transfer,BusSls-ROG-SMB-Cbl-IB-EN,11051899061,
00110001,*,*,fr-CA,Bus_Main_SMB,*,*,*,sales-wireless,transfer,BusSls-ROG-SMB-Cbl-IB-FR,11051899153,
01110001,*,consumer_east,en-US,Bus_Main_SMB,*,*,*,sales,transfer,BusSls-ROG-SMB-Cbl-IB-EN,11051899061,
01110001,*,consumer_east,fr-CA,Bus_Main_SMB,*,*,*,sales,transfer,BusSls-ROG-SMB-Cbl-IB-FR,11051899153,
01110001,*,business_unknown,en-US,Bus_Main_SMB,*,*,*,sales,transfer,BusSls-ROG-SMB-Cbl-IB-EN,11051899061,
01110001,*,business_unknown,fr-CA,Bus_Main_SMB,*,*,*,sales,transfer,BusSls-ROG-SMB-Cbl-IB-FR,11051899153,
01110001,*,business_enterprise_wireless,en-US,Bus_Main_SMB,*,*,*,sales,transfer,BusServ-ROG-COMM-Wir-IB-EN,11051110059,
01110001,*,business_enterprise_wireless,fr-CA,Bus_Main_SMB,*,*,*,sales,transfer,BusServ-ROG-COMM-Wir-IB-FR,11051899093,
00110001,*,*,en-US,Bus_Main_SMB,*,*,*,sales,transfer,BusSls-ROG-SMB-Cbl-IB-EN,11051899061,
00110001,*,*,fr-CA,Bus_Main_SMB,*,*,*,sales,transfer,BusSls-ROG-SMB-Cbl-IB-FR,11051899153,
00110101,*,*,en-US,Bus_Main_SMB,*,isWirelessOnly,*,collection-payments,transfer,BusServ-ROG-SMB-Wir-IB-EN,11051899023,
00110101,*,*,fr-CA,Bus_Main_SMB,*,isWirelessOnly,*,collection-payments,transfer,BusServ-ROG-SMB-Wir-IB-FR,11051899117,
01110001,*,business_unknown,en-US,Bus_Main_SMB,*,*,*,collection-payments,transfer,BusServ-ROG-SMB-Wir-IB-EN,11051899023,
01110001,*,business_unknown,fr-CA,Bus_Main_SMB,*,*,*,collection-payments,transfer,BusServ-ROG-SMB-Wir-IB-FR,11051899117,
01110001,*,business_enterprise_wireless,en-US,Bus_Main_SMB,*,*,*,collection-payments,transfer,BusServ-ROG-COMM-Wir-IB-EN,11051110059,
01110001,*,business_enterprise_wireless,fr-CA,Bus_Main_SMB,*,*,*,collection-payments,transfer,BusServ-ROG-COMM-Wir-IB-FR,11051899093,
00110001,*,*,en-US,Bus_Main_SMB,*,*,*,collection-payments,transfer,BusServ-ROG-SMB-Cbl-IB-EN,11051899024,
00110001,*,*,fr-CA,Bus_Main_SMB,*,*,*,collection-payments,transfer,BusServ-ROG-SMB-Cbl-IB-FR,11051899083,
00110101,*,*,en-US,Bus_Main_SMB,*,isWirelessOnly,*,churn-risk,transfer,BusServ-ROG-SMB-Wir-IB-EN,11051899023,
00110101,*,*,fr-CA,Bus_Main_SMB,*,isWirelessOnly,*,churn-risk,transfer,BusServ-ROG-SMB-Wir-IB-FR,11051899117,
01110001,*,business_unknown,en-US,Bus_Main_SMB,*,*,*,churn-risk,transfer,BusServ-ROG-SMB-Wir-IB-EN,11051899023,
01110001,*,business_unknown,fr-CA,Bus_Main_SMB,*,*,*,churn-risk,transfer,BusServ-ROG-SMB-Wir-IB-FR,11051899117,
01110001,*,business_enterprise_wireless,en-US,Bus_Main_SMB,*,*,*,churn-risk,transfer,BusServ-ROG-COMM-Wir-IB-EN,11051110059,
01110001,*,business_enterprise_wireless,fr-CA,Bus_Main_SMB,*,*,*,churn-risk,transfer,BusServ-ROG-COMM-Wir-IB-FR,11051899093,
00110001,*,*,en-US,Bus_Main_SMB,*,*,*,churn-risk,transfer,BusServ-ROG-SMB-Cbl-IB-EN,11051899024,
00110001,*,*,fr-CA,Bus_Main_SMB,*,*,*,churn-risk,transfer,BusServ-ROG-SMB-Cbl-IB-FR,11051899083,
00110100,*,*,en-US,Bus_Main_SMB,*,isWirelessOnly,*,*,transfer,BusServ-ROG-SMB-Wir-IB-EN,11051899023,
00110100,*,*,fr-CA,Bus_Main_SMB,*,isWirelessOnly,*,*,transfer,BusServ-ROG-SMB-Wir-IB-FR,11051899117,
01110000,*,business_unknown,en-US,Bus_Main_SMB,*,*,*,*,transfer,BusServ-ROG-SMB-Cbl-IB-EN,11051899024,
01110000,*,business_unknown,fr-CA,Bus_Main_SMB,*,*,*,*,transfer,BusServ-ROG-SMB-Cbl-IB-FR,11051899083,
01110000,*,business_enterprise_wireless,en-US,Bus_Main_SMB,*,*,*,*,transfer,BusServ-ROG-COMM-Wir-IB-EN,11051110059,
01110000,*,business_enterprise_wireless,fr-CA,Bus_Main_SMB,*,*,*,*,transfer,BusServ-ROG-COMM-Wir-IB-FR,11051899093,
00110000,*,*,en-US,Bus_Main_SMB,*,*,*,*,transfer,BusServ-ROG-SMB-Cbl-IB-EN,11051899024,
00110000,*,*,fr-CA,Bus_Main_SMB,*,*,*,*,transfer,BusServ-ROG-SMB-Cbl-IB-FR,11051899083,
01111001,*,business_enterprise_wireless,en-US,Bus_Main_SMB,DELINQUENT0001,*,*,sales-wireline,transfer,BusServ-ROG-SMB-Cbl-IB-EN,11051899024,
01111001,*,business_enterprise_wireless,fr-CA,Bus_Main_SMB,DELINQUENT0001,*,*,sales-wireline,transfer,BusServ-ROG-SMB-Cbl-IB-FR,11051899083,
00111001,*,*,en-US,Bus_Main_SMB,DELINQUENT0001,*,*,sales-wireline,transfer,BusServ-ROG-SMB-Cbl-IB-EN,11051899024,
00111001,*,*,fr-CA,Bus_Main_SMB,DELINQUENT0001,*,*,sales-wireline,transfer,BusServ-ROG-SMB-Cbl-IB-FR,11051899083,
00111101,*,*,en-US,Bus_Main_SMB,DELINQUENT0001,isWirelessOnly,*,sales-wireless,transfer,BusServ-ROG-SMB-Wir-IB-EN,11051899023,
00111101,*,*,fr-CA,Bus_Main_SMB,DELINQUENT0001,isWirelessOnly,*,sales-wireless,transfer,BusServ-ROG-SMB-Wir-IB-FR,11051899117,
01111001,*,business_enterprise_wireless,en-US,Bus_Main_SMB,DELINQUENT0001,*,*,sales-wireless,transfer,BusServ-ROG-COMM-Wir-IB-EN,11051110059,
01111001,*,business_enterprise_wireless,fr-CA,Bus_Main_SMB,DELINQUENT0001,*,*,sales-wireless,transfer,BusServ-ROG-COMM-Wir-IB-FR,11051899093,
00111001,*,*,en-US,Bus_Main_SMB,DELINQUENT0001,*,*,sales-wireless,transfer,BusServ-ROG-SMB-Cbl-IB-EN,11051899024,
00111001,*,*,fr-CA,Bus_Main_SMB,DELINQUENT0001,*,*,sales-wireless,transfer,BusServ-ROG-SMB-Cbl-IB-FR,11051899083,
01111001,*,consumer_east,en-US,Bus_Main_SMB,DELINQUENT0001,*,*,sales,transfer,BusServ-ROG-SMB-Cbl-IB-EN,11051899024,
01111001,*,consumer_east,fr-CA,Bus_Main_SMB,DELINQUENT0001,*,*,sales,transfer,BusServ-ROG-SMB-Cbl-IB-FR,11051899083,
01111001,*,business_enterprise_wireless,en-US,Bus_Main_SMB,DELINQUENT0001,*,*,sales,transfer,BusServ-ROG-COMM-Wir-IB-EN,11051110059,
01111001,*,business_enterprise_wireless,fr-CA,Bus_Main_SMB,DELINQUENT0001,*,*,sales,transfer,BusServ-ROG-COMM-Wir-IB-FR,11051899093,
00111001,*,*,en-US,Bus_Main_SMB,DELINQUENT0001,*,*,sales,transfer,BusServ-ROG-SMB-Cbl-IB-EN,11051899024,
00111001,*,*,fr-CA,Bus_Main_SMB,DELINQUENT0001,*,*,sales,transfer,BusServ-ROG-SMB-Cbl-IB-FR,11051899083,
01111100,*,consumer_east,en-US,Bus_Main_SMB,DELINQUENT0002,isWirelessOnly,*,*,transfer,CredOps-ROG-CNS-Clct-DelqB-Wir-IB-EN,11051511008,
01111100,*,consumer_east,fr-CA,Bus_Main_SMB,DELINQUENT0002,isWirelessOnly,*,*,transfer,CredOps-ROG-CNS-Clct-DelqB-Wir-IB-FR,11051512008,
00111100,*,*,en-US,Bus_Main_SMB,DELINQUENT0002,isWirelessOnly,*,*,transfer,CredOps-ROG-CNS-Clct-DelqB-Wir-IB-EN,11051511008,
00111100,*,*,fr-CA,Bus_Main_SMB,DELINQUENT0002,isWirelessOnly,*,*,transfer,CredOps-ROG-CNS-Clct-DelqB-Wir-IB-FR,11051512008,
01111000,*,consumer_east,en-US,Bus_Main_SMB,DELINQUENT0002,*,*,*,transfer,CredOps-ROG-CNS-Clct-DelqB-MS-IB-EN,11051511006,
01111000,*,consumer_east,fr-CA,Bus_Main_SMB,DELINQUENT0002,*,*,*,transfer,CredOps-ROG-CNS-Clct-DelqB-MS-IB-FR,11051512006,
01111000,*,business_enterprise_wireless,en-US,Bus_Main_SMB,DELINQUENT0002,*,*,*,transfer,BusServ-ROG-COMM-Wir-IB-EN,11051110059,
01111000,*,business_enterprise_wireless,fr-CA,Bus_Main_SMB,DELINQUENT0002,*,*,*,transfer,BusServ-ROG-COMM-Wir-IB-FR,11051899093,
00111000,*,*,en-US,Bus_Main_SMB,DELINQUENT0002,*,*,*,transfer,CredOps-ROG-CNS-Clct-DelqB-MS-IB-EN,11051511006,
00111000,*,*,fr-CA,Bus_Main_SMB,DELINQUENT0002,*,*,*,transfer,CredOps-ROG-CNS-Clct-DelqB-MS-IB-FR,11051512006,
00110001,*,*,fr-CA,Bus_Main_Regional_Ent_DA,*,*,*,Bus-Main-Regional-Ent-DA-techsupport,transfer,BusTech-ROG-ENT-T2-IoT-IB-FR,11054112032,
00110001,*,*,fr-CA,Bus_Main_Regional_Ent_DA,*,*,*,Bus-Main-Regional-Ent-DA-billing,transfer,BusServ-ROG-ENT-QC-Wir-IB-FR,11054111030,
00110001,*,*,en-US,Bus_Main_GOC_Ent,*,*,*,Bus-Main-GOC-Ent-techsupport,transfer,BusTech-ROG-ENT-T1-MngdSvcs-IB-EN,11051890113,
00110001,*,*,fr-CA,Bus_Main_GOC_Ent,*,*,*,Bus-Main-GOC-Ent-techsupport,transfer,BusTech-ROG-ENT-T1-MngdSvcs-IB-FR,11051890114,
00110001,*,*,en-US,Bus_Main_GOC_Ent,*,*,*,Bus-Main-GOC-Ent-billing,transfer,BusServ-ROG-ENT-GOC-Wirln-IB-EN,11054111006,
00110001,*,*,fr-CA,Bus_Main_GOC_Ent,*,*,*,Bus-Main-GOC-Ent-billing,transfer,BusServ-ROG-ENT-GOC-Wirln-IB-FR,11054112028,
00110001,*,*,en-US,Bus_Main_Ent_DA,*,*,*,Bus-Main-Ent-DA-techsupport-TPIA,transfer,BusTech-ROG-ENT-T1-TPIA-IB-EN,11054211060,
00110001,*,*,fr-CA,Bus_Main_Ent_DA,*,*,*,Bus-Main-Ent-DA-techsupport-TPIA,transfer,BusTech-ROG-ENT-T1-TPIA-IB-FR,11054212060,
00110001,*,*,en-US,Bus_Main_Ent_DA,*,*,*,Bus-Main-Ent-DA-techsupport-phone,transfer,BusTech-ROG-T1-RBP-IB-EN,11051890096,
00110001,*,*,fr-CA,Bus_Main_Ent_DA,*,*,*,Bus-Main-Ent-DA-techsupport-phone,transfer,BusTech-ROG-T1-RBP-IB-FR,11051890097,
00110001,*,*,en-US,Bus_Main_Ent_DA,*,*,*,Bus-Main-Ent-DA-techsupport-other,transfer,BusTech-ROG-ENT-T1-Wirln-IB-EN,11051899057,
00110001,*,*,fr-CA,Bus_Main_Ent_DA,*,*,*,Bus-Main-Ent-DA-techsupport-other,transfer,BusTech-ROG-ENT-T1-Wirln-IB-FR,11051899197,
00110001,*,*,en-US,Bus_Main_Ent_DA,*,*,*,Bus-Main-Ent-DA-techsupport-managed-services,transfer,BusTech-ROG-ENT-T1-MngdSvcs-IB-EN,11051890113,
00110001,*,*,fr-CA,Bus_Main_Ent_DA,*,*,*,Bus-Main-Ent-DA-techsupport-managed-services,transfer,BusTech-ROG-ENT-T1-MngdSvcs-IB-FR,11051890114,
00110001,*,*,en-US,Bus_Main_Ent_DA,*,*,*,Bus-Main-Ent-DA-techsupport-ent-internet,transfer,BusTech-ROG-ENT-T1-ECI-IB-EN,11051899030,
00110001,*,*,fr-CA,Bus_Main_Ent_DA,*,*,*,Bus-Main-Ent-DA-techsupport-ent-internet,transfer,BusTech-ROG-ENT-T1-ECI-IB-FR,11051899086,
00110001,*,*,en-US,Bus_Main_Ent_DA,*,*,*,Bus-Main-Ent-DA-techsupport-data-centre,transfer,BusTech-ROG-ENT-T1-DataCntr-IB-EN,11051899031,
00110001,*,*,fr-CA,Bus_Main_Ent_DA,*,*,*,Bus-Main-Ent-DA-techsupport-data-centre,transfer,BusTech-ROG-ENT-T1-DataCntr-IB-FR,11051899087,
00110001,*,*,en-US,Bus_Main_Ent_DA,*,*,*,Bus-Main-Ent-DA-sales,transfer,BusSls-ROG-SMB-Cbl-IB-EN,11051899061,
00110001,*,*,fr-CA,Bus_Main_Ent_DA,*,*,*,Bus-Main-Ent-DA-sales,transfer,BusSls-ROG-SMB-Cbl-IB-FR,11051899153,
00110001,*,*,en-US,Bus_Main_Ent_DA,*,*,*,Bus-Main-Ent-DA-billing-wireline,transfer,BusServ-ROG-COMM-Wirln-IB-EN,11051890045,
00110001,*,*,fr-CA,Bus_Main_Ent_DA,*,*,*,Bus-Main-Ent-DA-billing-wireline,transfer,BusServ-ROG-COMM-Wirln-IB-FR,11051890046,
00110001,*,*,en-US,Bus_Main_Ent_DA,*,*,*,Bus-Main-Ent-DA-billing-other,transfer,BusServ-ROG-COMM-Wirln-IB-EN,11051890045,
00110001,*,*,fr-CA,Bus_Main_Ent_DA,*,*,*,Bus-Main-Ent-DA-billing-other,transfer,BusServ-ROG-COMM-Wirln-IB-FR,11051890046,
00110001,*,*,en-US,Bus_Main_Ent_DA,*,*,*,Bus-Main-Ent-DA-billing-managed-services,transfer,BusServ-ROG-ENT-MngdSvcs-IB-EN,11051890111,
00110001,*,*,fr-CA,Bus_Main_Ent_DA,*,*,*,Bus-Main-Ent-DA-billing-managed-services,transfer,BusServ-ROG-ENT-MngdSvcs-IB-FR,11051890112,
00110001,*,*,en-US,Bus_Main_Ent_DA,*,*,*,Bus-Main-Ent-DA-billing-data-centre,transfer,BusServ-ROG-COMM-DataCntr-IB-EN,11051890047,
00110001,*,*,fr-CA,Bus_Main_Ent_DA,*,*,*,Bus-Main-Ent-DA-billing-data-centre,transfer,BusServ-ROG-COMM-DataCntr-IB-FR,11051890048,
00110001,*,*,en-US,Bus_Collect_SMB_Wirln_WST_DA,*,*,*,Bus-Collect-SMB-Wirln-WST-DA,transfer,CredOps-ROG-ENT-DA-Dummy-EN,11154710004,
00110001,*,*,en-US,Bus_Collect_Ent_Wirln_WST_DA,*,*,*,Bus-Collect-Ent-Wirln-WST-DA,transfer,CredOps-ROG-ENT-DA-Dummy-EN,11154710004,
00110001,*,*,en-US,Bus_Collect_Ent_Wirln_DA,*,*,*,Bus-Collect-Ent-Wirln-DA,transfer,CredOps-ROG-ENT-DA-Dummy-EN,11154710004,
00110001,*,*,fr-CA,Bus_Collect_Ent_Wirln_DA,*,*,*,Bus-Collect-Ent-Wirln-DA,transfer,CredOps-ROG-ENT-DA-Dummy-FR,11154710004,
00110001,*,*,en-US,Bus_Collect_Ent_Wir_DA,*,*,*,Bus-Collect-Ent-Wir-DA,transfer,CredOps-ROG-ENT-DA-Dummy-EN,11154710004,
00110001,*,*,fr-CA,Bus_Collect_Ent_Wir_DA,*,*,*,Bus-Collect-Ent-Wir-DA,transfer,CredOps-ROG-ENT-DA-Dummy-FR,11154710004,
01100000,*,consumer_east,en-US,*,*,*,*,*,transfer,Xfer-GVP-IVR-post-20018-ANI-ID-Message-EN,11154890001,
01100000,*,consumer_east,fr-CA,*,*,*,*,*,transfer,Xfer-GVP-IVR-post-20018-ANI-ID-Message-FR,11154890011,
00100000,*,*,en-US,*,*,*,*,*,transfer,BusServ-ROG-SMB-Cbl-IB-EN,11051899024,
00100000,*,*,fr-CA,*,*,*,*,*,transfer,BusServ-ROG-SMB-Cbl-IB-FR,11051899083,
00110101,*,*,fr-CA,Bus_Main_SMB,*,isWirelessOnly,*,self-serve-wireless-lost-stolen,transfer,Xfer-GVP-IVR-self-serve-wireless-lost-stolen-FR,11154890018,
00110101,*,*,en-US,Bus_Main_SMB,*,isWirelessOnly,*,self-serve-wireless-lost-stolen,transfer,Xfer-GVP-IVR-self-serve-wireless-lost-stolen-EN,11154890008,
00110101,*,*,fr-CA,Bus_Main_SMB,*,isWirelessOnly,*,self-serve-wireless-HUP,transfer,BusSls-ROG-SMB-Wir-IB-FR,11051899105,
00110101,*,*,en-US,Bus_Main_SMB,*,isWirelessOnly,*,self-serve-wireless-HUP,transfer,BusSls-ROG-SMB-Wir-IB-EN,11051899060,
00110101,*,*,fr-CA,Bus_Main_SMB,*,isWirelessOnly,*,self-serve-PaymentHistory,transfer,Xfer-GVP-IVR-self-serve-PaymentHistory-FR,11154890017,
00110101,*,*,en-US,Bus_Main_SMB,*,isWirelessOnly,*,self-serve-PaymentHistory,transfer,Xfer-GVP-IVR-self-serve-PaymentHistory-EN,11154890007,
00110101,*,*,fr-CA,Bus_Main_SMB,*,isWirelessOnly,*,self-serve-OrderStatus,transfer,Xfer-GVP-IVR-self-serve-OrderStatus-FR,11154890020,
00110101,*,*,en-US,Bus_Main_SMB,*,isWirelessOnly,*,self-serve-OrderStatus,transfer,Xfer-GVP-IVR-self-serve-OrderStatus-EN,11154890010,
00110101,*,*,fr-CA,Bus_Main_SMB,*,isWirelessOnly,*,self-serve-MakePayment,transfer,Xfer-GVP-IVR-self-serve-MakePayment-FR,11154890015,
00110101,*,*,en-US,Bus_Main_SMB,*,isWirelessOnly,*,self-serve-MakePayment,transfer,Xfer-GVP-IVR-self-serve-MakePayment-EN,11154890005,
00110101,*,*,fr-CA,Bus_Main_SMB,*,isWirelessOnly,*,self-serve-InterceptBalance,transfer,Xfer-GVP-IVR-self-serve-InterceptBalance-FR,11154890014,
00110101,*,*,en-US,Bus_Main_SMB,*,isWirelessOnly,*,self-serve-InterceptBalance,transfer,Xfer-GVP-IVR-self-serve-InterceptBalance-EN,11154890004,
00110101,*,*,fr-CA,Bus_Main_SMB,*,isWirelessOnly,*,self-serve-AccountBalance,transfer,Xfer-GVP-IVR-self-serve-AccountBalance-FR,11154890013,
00110101,*,*,en-US,Bus_Main_SMB,*,isWirelessOnly,*,self-serve-AccountBalance,transfer,Xfer-GVP-IVR-self-serve-AccountBalance-EN,11154890003,
